collectedAt,content_data_employeeCount,content_entityName,recordType,schemaVersion,source_name,source_url
2026-08-11T16:20:57.705203,500,Scale AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/scale-ai
2026-08-11T16:20:57.705223,1000,Podium,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/podium
2026-08-11T16:20:57.705233,800,Checkr,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/checkr
2026-08-11T16:20:57.705239,2,Enact,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/enact
2026-08-11T16:20:57.705245,2,Mosaic,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/mosaic-inc
2026-08-11T16:20:57.705251,2,Pacific,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/pacific
2026-08-11T16:20:57.705257,3,Erinys,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/erinys
2026-08-11T16:20:57.705262,3,Marengo,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/marengo
2026-08-11T16:20:57.705268,2,Prodigy Research,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/prodigy-research
2026-08-11T16:20:57.705274,2,Dawn Industries,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/dawn-industries
2026-08-11T16:20:57.705279,2,Hebbian Robotics,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/hebbian-robotics
2026-08-11T16:20:57.705285,4,Audun,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/audun
2026-08-11T16:20:57.705290,3,Neuromorphic,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/neuromorphic
2026-08-11T16:20:57.705296,1,herdr,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/herdr
2026-08-11T16:20:57.705308,1,Jcode,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/jcode
2026-08-11T16:20:57.705313,5,Forward,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/useforward
2026-08-11T16:20:57.705319,1,Click,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/click
2026-08-11T16:20:57.705324,2,Agent FM,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/agent-fm
2026-08-11T16:20:57.705330,0,Riften,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/riften
2026-08-11T16:20:57.705335,3,Qokedas,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/qokedas
2026-08-11T16:20:57.705340,4,Omanta,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/omanta
2026-08-11T16:20:57.705346,2,IMPACT Drones,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/impact-drones
2026-08-11T16:20:57.705351,2,CarSignal,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/carsignal
2026-08-11T16:20:57.705357,,Standard Machines,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/standard-machines
2026-08-11T16:20:57.705362,2,Amorphic Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/amorphic-labs
2026-08-11T16:20:57.705368,2,Vorelios,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/vorelios
2026-08-11T16:20:57.705373,1,Financial Datasets,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/financial-datasets
2026-08-11T16:20:57.705378,4,Verdict Machine,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/verdict-machine
2026-08-11T16:20:57.705384,3,Arbital,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/arbital
2026-08-11T16:20:57.705389,6,Lambda Robotics,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/lambda-robotics
2026-08-11T16:20:57.705395,3,Stoa,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/stoa
2026-08-11T16:20:57.705400,2,Stratum Industries,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/stratum-industries
2026-08-11T16:20:57.705406,5,Luca IQ,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/luca-iq
2026-08-11T16:20:57.705411,4,Trident,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/trident
2026-08-11T16:20:57.705430,4,COACH,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ai-coach
2026-08-11T16:20:57.705436,2,hiloop,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/hiloop
2026-08-11T16:20:57.705442,1,Executor,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/executor
2026-08-11T16:20:57.705447,2,Atlia,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/atlia
2026-08-11T16:20:57.705456,1,Tracer,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/tracer
2026-08-11T16:20:57.705461,0,Lamb Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/lamb-labs
2026-08-11T16:20:57.705467,2,Dock,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/dock
2026-08-11T16:20:57.705472,2,Decawork,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/decawork
2026-08-11T16:20:57.705477,2,Buildbox,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/buildbox
2026-08-11T16:20:57.705483,2,Wondering,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/wondering
2026-08-11T16:20:57.705488,2,Synapse Semiconductor,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/synapse-semiconductor
2026-08-11T16:20:57.705494,2,Traceforce,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/traceforce
2026-08-11T16:20:57.705499,3,Lumeria,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/lumeria
2026-08-11T16:20:57.705504,8,Zaplar,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/zaplar
2026-08-11T16:20:57.705509,2,Gamgee,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/gamgee
2026-08-11T16:20:57.705515,1,Palisade,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/palisade-2
2026-08-11T16:20:57.705520,2,Maingen,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/maingen
2026-08-11T16:20:57.705525,2,Proprio Robotics,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/proprio-robotics
2026-08-11T16:20:57.705530,2,Computable,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/computable
2026-08-11T16:20:57.705536,2,Orvixo,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/orvixo
2026-08-11T16:20:57.705541,2,Olam Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/olam-labs
2026-08-11T16:20:57.705547,4,Last Accounting Company,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/last-accounting-company
2026-08-11T16:20:57.705552,2,Vendo,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/vendo
2026-08-11T16:20:57.705557,2,rekursiv.ai,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/rekursivai
2026-08-11T16:20:57.705563,2,Kebra,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/kebra
2026-08-11T16:20:57.705568,2,Bizmark,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/bizmark
2026-08-11T16:20:57.705573,0,Billow AI Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/billow-ai-labs
2026-08-11T16:20:57.705578,7,Donkey,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/donkey
2026-08-11T16:20:57.705584,3,Daqstra,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/daqstra
2026-08-11T16:20:57.705589,2,Axelrod,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/axelrod
2026-08-11T16:20:57.705594,0,Almanac,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/almanac
2026-08-11T16:20:57.705599,,Rapidfolio,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/rapidfolio
2026-08-11T16:20:57.705605,3,Instaplay,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/instaplay
2026-08-11T16:20:57.705616,2,Rational,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/rational
2026-08-11T16:20:57.705622,3,Illume Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/illume-labs
2026-08-11T16:20:57.705628,2,hardware intelligence,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/hardware-intelligence
2026-08-11T16:20:57.705634,5,Ooak Data,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ooak-data
2026-08-11T16:20:57.705639,2,Fabraix,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/fabraix
2026-08-11T16:20:57.705644,4,Assemble,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/assemble
2026-08-11T16:20:57.705649,0,OneCLI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/onecli
2026-08-11T16:20:57.705655,2,Understudy Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/understudy-labs
2026-08-11T16:20:57.705660,2,Osseus,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/osseus
2026-08-11T16:20:57.705665,2,Palette,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/palette-2
2026-08-11T16:20:57.705671,3,Alkera AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/alkera-ai
2026-08-11T16:20:57.705676,,Skymerse,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/skymerse
2026-08-11T16:20:57.705681,5,Alloovium,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/alloovium
2026-08-11T16:20:57.705687,5,Zomma,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/zomma
2026-08-11T16:20:57.705692,2,OpenRelay,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/openrelay
2026-08-11T16:20:57.705697,5,Torus,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/torus
2026-08-11T16:20:57.705702,3,Conifer,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/conifer
2026-08-11T16:20:57.705708,2,Agnost AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/agnost-ai
2026-08-11T16:20:57.705713,2,Trope,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/trope
2026-08-11T16:20:57.705718,2,Amulet,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/amulet
2026-08-11T16:20:57.705723,4,Speko,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/speko
2026-08-11T16:20:57.705728,2,screenpipe,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/screenpipe
2026-08-11T16:20:57.705734,3,TrustAI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/trustai
2026-08-11T16:20:57.705739,2,Robocurve,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/robocurve
2026-08-11T16:20:57.705744,5,LemonLime,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/lemonlime
2026-08-11T16:20:57.705749,3,83 Sciences,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/83-sciences
2026-08-11T16:20:57.705754,2,Locke,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/locke
2026-08-11T16:20:57.705759,2,Risklytics,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/risklytics
2026-08-11T16:20:57.705765,4,Nebula Security,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/nebula-security
2026-08-11T16:20:57.705770,3,Inkbox,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/inkbox
2026-08-11T16:20:57.705775,2,Instance,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/instance
2026-08-11T16:20:57.705780,3,Definite,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/definite
2026-08-11T16:20:57.705786,2,Experiential Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/experiential-labs
2026-08-11T16:20:57.705797,2,Perceptron ML,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/perceptron-ml
2026-08-11T16:20:57.705803,0,6thSense,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/6thsense
2026-08-11T16:20:57.705808,1,Denta,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/denta
2026-08-11T16:20:57.705813,30,Isengard Industries Inc,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/isengard-industries-inc
2026-08-11T16:20:57.705819,2,Whitespace,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/whitespace
2026-08-11T16:20:57.705824,3,Florin,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/florin
2026-08-11T16:20:57.705829,4,Simantic,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/simantic
2026-08-11T16:20:57.705835,2,Poth Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/poth-labs
2026-08-11T16:20:57.705840,2,Insurf,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/insurf
2026-08-11T16:20:57.705845,1,Parasma,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/parasma
2026-08-11T16:20:57.705850,5,Pluto,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/talentpluto
2026-08-11T16:20:57.705856,2,Hoplite,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/hoplite
2026-08-11T16:20:57.705861,2,LATO,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/lato
2026-08-11T16:20:57.705866,1,Bloomy,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/bloomy
2026-08-11T16:20:57.705871,2,Cova,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cova
2026-08-11T16:20:57.705876,2,Marble,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/joinmarble
2026-08-11T16:20:57.705882,2,Osmaura,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/osmaura
2026-08-11T16:20:57.705887,5,Pango,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/pango
2026-08-11T16:20:57.705892,12,Tolmo,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/tolmo
2026-08-11T16:20:57.705897,2,Mireye,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/mireye
2026-08-11T16:20:57.705902,2,Touchmark,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/touchmark
2026-08-11T16:20:57.705907,3,Linzumi,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/linzumi
2026-08-11T16:20:57.705912,1,Glen,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/glen
2026-08-11T16:20:57.705918,5,Cerenovus,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cerenovus
2026-08-11T16:20:57.705923,10,Care GP,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/care-gp
2026-08-11T16:20:57.705928,1,Zenbu,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/zenbu-2
2026-08-11T16:20:57.705933,3,RealPact,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/realpact
2026-08-11T16:20:57.705939,1,Context.dev,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/contextdev
2026-08-11T16:20:57.705944,5,Instinct,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/instinct-xyz
2026-08-11T16:20:57.705949,2,Enjamb Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/enjamb-labs
2026-08-11T16:20:57.705954,2,Infera,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/infera
2026-08-11T16:20:57.705959,2,Rex,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/rex-inc
2026-08-11T16:20:57.705964,2,Uno Wallet,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/uno-wallet
2026-08-11T16:20:57.705980,2,Twolabs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/twolabs
2026-08-11T16:20:57.705985,2,GUILD,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/guild
2026-08-11T16:20:57.705991,5,FinalDose,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/finaldose
2026-08-11T16:20:57.705996,1,Pops,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/pops
2026-08-11T16:20:57.706001,2,Hedge,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/hedge
2026-08-11T16:20:57.706007,2,Light Anchor,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/light-anchor
2026-08-11T16:20:57.706019,2,GodHands,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/godhands
2026-08-11T16:20:57.706026,2,Collar,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/collar
2026-08-11T16:20:57.706032,4,Archer,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/archer
2026-08-11T16:20:57.706038,2,Revnu,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/revnu
2026-08-11T16:20:57.706044,2,Archal,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/archal
2026-08-11T16:20:57.706049,4,Imperfect,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/imperfect
2026-08-11T16:20:57.706054,3,Inth,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/inth
2026-08-11T16:20:57.706059,2,Degla Inc,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/degla-inc
2026-08-11T16:20:57.706064,2,Superlog,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/superlog
2026-08-11T16:20:57.706069,3,Lab0,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/lab0
2026-08-11T16:20:57.706074,3,StableBrowse,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/stablebrowse
2026-08-11T16:20:57.706080,1,InventoryQuant,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/inventoryquant
2026-08-11T16:20:57.706085,2,Keyframe Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/keyframe-labs
2026-08-11T16:20:57.706090,2,Discovered Materials,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/discovered-materials
2026-08-11T16:20:57.706095,10,Playabl.ai,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/playablai
2026-08-11T16:20:57.706101,3,Ontora,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ontora
2026-08-11T16:20:57.706106,10,Hub,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/hub
2026-08-11T16:20:57.706111,3,Superset,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/superset
2026-08-11T16:20:57.706116,15,Ndea,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ndea-com
2026-08-11T16:20:57.706121,1,ClaimGlide,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/claimglide
2026-08-11T16:20:57.706126,2,Carrot Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/carrot-labs
2026-08-11T16:20:57.706131,10,Revion,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/revion
2026-08-11T16:20:57.706136,2,IncidentFox,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/brownie
2026-08-11T16:20:57.706141,8,Piris Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/pirislabs
2026-08-11T16:20:57.706147,2,Salus,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/salus
2026-08-11T16:20:57.706152,2,Sitefire,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sitefire
2026-08-11T16:20:57.706157,2,Fenrock AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/fenrock-ai
2026-08-11T16:20:57.706169,3,Servo7,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/servo7
2026-08-11T16:20:57.706174,3,Ossus,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ossus
2026-08-11T16:20:57.706184,2,Grade,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/grade
2026-08-11T16:20:57.706190,3,Voxel Energy,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/voxel-energy
2026-08-11T16:20:57.706195,4,Shofo,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/shofo
2026-08-11T16:20:57.706200,2,Seeing Systems,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/seeing-systems
2026-08-11T16:20:57.706205,2,Foreman,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/foreman
2026-08-11T16:20:57.706211,4,10x Science,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/10x-science
2026-08-11T16:20:57.706216,,Bizzy AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/geo-ai
2026-08-11T16:20:57.706221,3,Corelayer,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/corelayer
2026-08-11T16:20:57.706226,4,RamAIn,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ramain
2026-08-11T16:20:57.706231,2,Visibl Semiconductors,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/visibl-semiconductors
2026-08-11T16:20:57.706237,2,Approxima,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/approxima
2026-08-11T16:20:57.706242,1,Traverse,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/traverse
2026-08-11T16:20:57.706247,2,Datoric,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/datoric
2026-08-11T16:20:57.706252,4,Haladir,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/haladir
2026-08-11T16:20:57.706257,3,Ressl AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ressl-ai
2026-08-11T16:20:57.706263,2,Bubble Lab,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/bubble-lab
2026-08-11T16:20:57.706268,8,Autonomous Technologies Group,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/autonomous-technologies-group
2026-08-11T16:20:57.706274,3,Fifth Door,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/fifth-door
2026-08-11T16:20:57.706279,3,Goldbridge,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/goldbridge
2026-08-11T16:20:57.706284,4,Corvera,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/corvera
2026-08-11T16:20:57.706289,2,LogosGuard,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/logosguard
2026-08-11T16:20:57.706295,15,F2,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/f2
2026-08-11T16:20:57.706300,2,Scoop,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/scoop
2026-08-11T16:20:57.706305,3,Thesis,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/thesis
2026-08-11T16:20:57.706311,4,MadeThis,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/madethis
2026-08-11T16:20:57.706316,4,Zarna,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/zarna
2026-08-11T16:20:57.706321,3,DiligenceSquared,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/diligencesquared-inc
2026-08-11T16:20:57.706326,2,Agentic Fabriq,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/agentic-fabriq
2026-08-11T16:20:57.706332,2,Sol,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/solbrowser
2026-08-11T16:20:57.706337,3,Digipals,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/digipals
2026-08-11T16:20:57.706342,4,Anto Biosciences,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/anto-biosciences
2026-08-11T16:20:57.706357,2,Norra,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/norra
2026-08-11T16:20:57.706363,2,Lemma,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/uselemma
2026-08-11T16:20:57.706370,2,Logical,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/logical
2026-08-11T16:20:57.706376,5,Moss,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/moss
2026-08-11T16:20:57.706382,2,Bron,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/bron
2026-08-11T16:20:57.706387,2,Aleph Lab,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/aleph-lab
2026-08-11T16:20:57.706393,4,Perseus,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/perseus
2026-08-11T16:20:57.706398,2,Locus,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/locus
2026-08-11T16:20:57.706403,6,Sciloop,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sciloop
2026-08-11T16:20:57.706408,4,Velvet,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/velvet
2026-08-11T16:20:57.706414,5,Caddy,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/caddy
2026-08-11T16:20:57.706419,6,Allus AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/allus-ai
2026-08-11T16:20:57.706424,2,Terrain,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/terrain
2026-08-11T16:20:57.706432,,Philon,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/philon
2026-08-11T16:20:57.706441,3,Nori,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/nori
2026-08-11T16:20:57.706446,3,Boom AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/boom-ai
2026-08-11T16:20:57.706452,4,Codyco,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/codyco
2026-08-11T16:20:57.706457,5,Lapis,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/lapis
2026-08-11T16:20:57.706462,8,Hyperspell,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/hyperspell
2026-08-11T16:20:57.706468,5,Aside,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/aside
2026-08-11T16:20:57.706473,2,Helonic,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/helonic
2026-08-11T16:20:57.706481,2,Compyle,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/compyle
2026-08-11T16:20:57.706486,2,Tell if AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/tell-if-ai
2026-08-11T16:20:57.706492,8,Leadbay,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/leadbay
2026-08-11T16:20:57.706500,3,Cortex AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cortex-ai
2026-08-11T16:20:57.706509,5,Antigen,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/antigen
2026-08-11T16:20:57.706514,3,Fastshot,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/fastshot
2026-08-11T16:20:57.706519,2,The Context Company,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/the-context-company
2026-08-11T16:20:57.706553,2,Redapto,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/redapto
2026-08-11T16:20:57.706569,2,Flick,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/flick
